,0
spread accept,0.2339550313324692
protect personally,0.2339550313324692
fuck vulnerable,0.2338537604814212
protest vulnerable,0.2338537604814212
kind problem,0.2338537604814212
behalf vulnerable,0.2338537604814212
protest behalf,0.2338537604814212
cafe area,0.23379795724347116
area billund,0.23379795724347116
small provincial,0.23379795724347116
proper safety,0.23379795724347116
infection death,0.23379795724347116
supermarket ask,0.23379795724347116
small cafe,0.23379795724347116
airport proper,0.23379795724347116
low infection,0.23379795724347116
place low,0.23379795724347116
coffee small,0.23379795724347116
sit small,0.23379795724347116
billund airport,0.23379795724347116
provincial supermarket,0.23379795724347116
allow sit,0.23379795724347116
clearly vaccine,0.23360627935431894
work allow,0.23360627935431894
venue work,0.23360627935431894
transmit risk,0.23360627935431894
remain problem,0.23360627935431894
rule vaxed,0.23360627935431894
reason vaxed,0.23360627935431894
allow unvaxe,0.23360627935431894
risk remain,0.23360627935431894
unvaxe reason,0.23360627935431894
problem rule,0.23360627935431894
covid novaccinepassport,0.23360530115343006
treble jabbed,0.23360530115343006
venue enter,0.23360530115343006
novaccinepassportanywhere vaccinepassport,0.23360530115343006
basically ve,0.23360530115343006
passport basically,0.23360530115343006
produce negative,0.23360530115343006
novaccinepassport novaccinepassportanywhere,0.23360530115343006
double soon,0.23360530115343006
jabbed produce,0.23360530115343006
soon treble,0.23360530115343006
know white,0.2335644739285313
order live,0.2335644739285313
trump know,0.2335644739285313
produce vote,0.2335644739285313
black vote,0.2335644739285313
thank know,0.2335644739285313
rig left,0.2335644739285313
left scream,0.2335644739285313
vote racist,0.2335644739285313
racist force,0.2335644739285313
know dam,0.2335644739285313
election rig,0.2335644739285313
white black,0.2335644739285313
people produce,0.2335644739285313
scream people,0.2335644739285313
dam election,0.2335644739285313
magnanimous virtue,0.2331658073111793
urban liberal,0.2331658073111793
promise matter,0.2331658073111793
election fight,0.2331658073111793
issue year,0.2331658073111793
exclaim magnanimous,0.2331658073111793
virtue election,0.2331658073111793
break liberal,0.2331658073111793
notice usual,0.2331658073111793
fight decide,0.2331658073111793
suspect urban,0.2331658073111793
usual suspect,0.2331658073111793
elite come,0.2331658073111793
come exclaim,0.2331658073111793
liberal elite,0.2331658073111793
year break,0.2331658073111793
happen healthcare,0.23316109838001997
spread quickly,0.23316109838001997
thought case,0.23316109838001997
case spread,0.23316109838001997
outbreak happen,0.23316109838001997
address large,0.23316109838001997
passport address,0.23316109838001997
healthcare setting,0.23316109838001997
outbreaks outbreak,0.23316109838001997
simple thought,0.23316109838001997
workplace large,0.23316109838001997
school workplace,0.23316109838001997
gathering vaccine,0.23316109838001997
setting school,0.23316109838001997
quickly outbreaks,0.23316109838001997
credit capable,0.23312661164478668
contract private,0.23312661164478668
amp ruin,0.23312661164478668
compliant amp,0.23312661164478668
capable reward,0.23312661164478668
reward compliant,0.23312661164478668
private tech,0.23312661164478668
segue style,0.23312661164478668
ruin recalcitrant,0.23312661164478668
day segue,0.23312661164478668
company better,0.23312661164478668
better develop,0.23312661164478668
quietly sign,0.23312661164478668
plane restaurant,0.233060302856391
passport ignore,0.233060302856391
train amp,0.233060302856391
spread spirit,0.233060302856391
spirit mean,0.233060302856391
unethical vaccine,0.233060302856391
ignore cdc,0.233060302856391
mean wonder,0.233060302856391
cdc datum,0.233060302856391
amp plane,0.233060302856391
datum vaccinate,0.233060302856391
travel train,0.233060302856391
shop push,0.233060302856391
wonder angry,0.233060302856391
push unethical,0.233060302856391
number download,0.23290320911968365
pass venue,0.23290320911968365
convenient store,0.23290320911968365
result health,0.23290320911968365
ask number,0.23290320911968365
print email,0.23290320911968365
store test,0.23290320911968365
email sms,0.23290320911968365
happy number,0.23290320911968365
amp convenient,0.23290320911968365
number happy,0.23290320911968365
sms pharmacy,0.23290320911968365
pharmacy ask,0.23290320911968365
result print,0.23290320911968365
watch game,0.23283135970731653
surrende human,0.23283135970731653
trnsmit watch,0.23283135970731653
shitty festival,0.23283135970731653
like trnsmit,0.23283135970731653
consent horseshit,0.23283135970731653
football right,0.23283135970731653
passport farter,0.23283135970731653
consent novaccinepassportsanywhere,0.23283135970731653
right consent,0.23283135970731653
farter consent,0.23283135970731653
check surrende,0.23283135970731653
horseshit need,0.23283135970731653
game football,0.23283135970731653
right shitty,0.23283135970731653
festival like,0.23283135970731653
head check,0.23283135970731653
fraud protection,0.2327483903574566
use false,0.2327483903574566
pass pointless,0.2327483903574566
negative result,0.2327483903574566
claim negative,0.2327483903574566
verification place,0.2327483903574566
place pass,0.2327483903574566
result person,0.2327483903574566
festival nhs,0.2327483903574566
pass create,0.2327483903574566
test claim,0.2327483903574566
person need,0.2327483903574566
false result,0.2327483903574566
protection verification,0.2327483903574566
result fraud,0.2327483903574566
people festival,0.2327483903574566
track live,0.23271346738508586
prove sex,0.23271346738508586
passport equivalent,0.23271346738508586
live sex,0.23271346738508586
offender passport,0.23271346738508586
registry track,0.23271346738508586
come prove,0.23271346738508586
offender work,0.23271346738508586
offender registry,0.23271346738508586
risk setting,0.2325289966277939
beginning vaccine,0.2325289966277939
unvaxxed decouple,0.2325289966277939
certificate strategy,0.2325289966277939
unvaxxed high,0.2325289966277939
read beginning,0.2325289966277939
hospitalization unvaxxed,0.2325289966277939
limit unvaxxed,0.2325289966277939
decouple fact,0.2325289966277939
base limit,0.2325289966277939
stress base,0.2325289966277939
strategy stress,0.2325289966277939
setting hospitalization,0.2325289966277939
recommend read,0.2325289966277939
fact boost,0.2325289966277939
case fisman,0.2325289966277939
boost case,0.2325289966277939
work science,0.23252804931153406
science discuss,0.23252804931153406
work stop,0.23252804931153406
experimental reduce,0.23252804931153406
treatment vaccine,0.23252804931153406
severity reduce,0.23252804931153406
reduce severity,0.23252804931153406
right mrna,0.23252804931153406
discuss early,0.23252804931153406
freedom political,0.23252804931153406
early treatment,0.23252804931153406
transmission right,0.23252804931153406
mrna experimental,0.23252804931153406
ve clear,0.23252520326491136
absolutely government,0.23252520326491136
law alabama,0.23252520326491136
gov okay,0.23252520326491136
alabama role,0.23252520326491136
okay ivey,0.23252520326491136
government gov,0.23252520326491136
encourage folk,0.23252520326491136
ban law,0.23252520326491136
vaccine sign,0.23252520326491136
vaccine absolutely,0.23252520326491136
support science,0.23252520326491136
science encourage,0.23252520326491136
thank contact,0.2324148783816113
contact support,0.2324148783816113
share covid,0.2324148783816113
status read,0.2324148783816113
allow share,0.2324148783816113
hi thank,0.2324148783816113
trace nhs,0.2324148783816113
use contact,0.2324148783816113
read thank,0.2324148783816113
thing allow,0.2324148783816113
thank pamela,0.2324148783816113
separate application,0.2324148783816113
application thing,0.2324148783816113
application separate,0.2324148783816113
flccc tell,0.23232632862801403
fucking tell,0.23232632862801403
ve warn,0.23232632862801403
protocol flccc,0.23232632862801403
thing focus,0.23232632862801403
tell variant,0.23232632862801403
canada stop,0.23232632862801403
work canada,0.23232632862801403
ivermectin need,0.23232632862801403
need follow,0.23232632862801403
preventative protocol,0.23232632862801403
follow preventative,0.23232632862801403
gong vaccine,0.23232632862801403
focus ivermectin,0.23232632862801403
variant gong,0.23232632862801403
science mean,0.23224830838608318
neutrally focus,0.23224830838608318
focus safety,0.23224830838608318
focus spread,0.23224830838608318
safety science,0.23224830838608318
safe pass,0.23224830838608318
antibody vax,0.23224830838608318
prior infection,0.23224830838608318
pass focus,0.23224830838608318
negative prior,0.23224830838608318
ableg cdnpoli,0.2321597223369406
dog literally,0.2321597223369406
sound ableg,0.2321597223369406
dumb muppet,0.2321597223369406
sick dog,0.2321597223369406
dog sick,0.2321597223369406
muppet sound,0.2321597223369406
passport hair,0.2321597223369406
freedom infringe,0.2321597223369406
literally treat,0.2321597223369406
bad freedom,0.2321597223369406
groomer ask,0.2321597223369406
hair cut,0.2321597223369406
infringe fucking,0.2321597223369406
fucking dumb,0.2321597223369406
cut dog,0.2321597223369406
treat bad,0.2321597223369406
dog groomer,0.2321597223369406
liberty cut,0.23214546514543466
time action,0.23214546514543466
action amp,0.23214546514543466
trust time,0.23214546514543466
amp influence,0.23214546514543466
influence peddling,0.23214546514543466
insanity trust,0.23214546514543466
undermine indiv,0.23214546514543466
infiltration corruption,0.23214546514543466
stop infiltration,0.23214546514543466
peddling undermine,0.23214546514543466
indiv liberty,0.23214546514543466
corruption amp,0.23214546514543466
cut urge,0.23214546514543466
plausible vaccination,0.23207064872102198
transmission plausible,0.23207064872102198
clinical trial,0.23207064872102198
reduction transmission,0.23207064872102198
reduce asymptomatic,0.23207064872102198
trial observational,0.23207064872102198
infection plausible,0.23207064872102198
asymptomatic infection,0.23207064872102198
datum clinical,0.23207064872102198
study lack,0.23207064872102198
transmission datum,0.23207064872102198
observational study,0.23207064872102198
plausible vaccine,0.23207064872102198
politely tell,0.232064393354022
let lot,0.232064393354022
lot faith,0.232064393354022
breakthrough infection,0.232064393354022
greet customer,0.232064393354022
sanitaire probably,0.232064393354022
customer customer,0.232064393354022
tell sorry,0.232064393354022
normalized greet,0.232064393354022
detriment limit,0.232064393354022
probably detriment,0.232064393354022
sorry need,0.232064393354022
faith pass,0.232064393354022
limit breakthrough,0.232064393354022
sanitaire let,0.232064393354022
customer politely,0.232064393354022
eternity sound,0.23205916951288358
nice restaurant,0.23205916951288358
willing health,0.23205916951288358
offer cool,0.23205916951288358
restaurant healthcare,0.23205916951288358
concert nice,0.23205916951288358
enjoy good,0.23205916951288358
world offer,0.23205916951288358
membership burn,0.23205916951288358
healthcare gym,0.23205916951288358
hell eternity,0.23205916951288358
good world,0.23205916951288358
cool concert,0.23205916951288358
good deal,0.23205916951288358
gym membership,0.23205916951288358
design vaccine,0.23204678431019804
band create,0.23204678431019804
leadership joke,0.23204678431019804
vaccine hunter,0.23204678431019804
group design,0.23204678431019804
spin thumb,0.23204678431019804
need similar,0.23204678431019804
cause spin,0.23204678431019804
citizen band,0.23204678431019804
appointment need,0.23204678431019804
thumb provincial,0.23204678431019804
hunter access,0.23204678431019804
joke bad,0.23204678431019804
people agree,0.2319827450467476
health professional,0.2319827450467476
people attitude,0.2319827450467476
aid public,0.2319827450467476
person assume,0.2319827450467476
assume anti,0.2319827450467476
line people,0.2319827450467476
absolutely standard,0.2319827450467476
addenda covid,0.2319827450467476
political addenda,0.2319827450467476
agree political,0.2319827450467476
vaccine aid,0.2319827450467476
standard line,0.2319827450467476
vaxx absolutely,0.2319827450467476
attitude people,0.2319827450467476
severely injure,0.2319572187589657
survive year,0.2319572187589657
die severely,0.2319572187589657
passport devil,0.2319572187589657
lucky survive,0.2319572187589657
human covid,0.2319572187589657
covid delta,0.2319572187589657
unfortunately die,0.2319572187589657
vaccination unfortunately,0.2319572187589657
year slave,0.2319572187589657
scheme infect,0.2319572187589657
infect human,0.2319572187589657
injure lucky,0.2319572187589657
variant fraud,0.2319572187589657
fraud mass,0.2319572187589657
slave lucifer,0.2319572187589657
devil scheme,0.2319572187589657
policy worry,0.23191999977021022
applicable turn,0.23191999977021022
trentham policy,0.23191999977021022
friend hear,0.23191999977021022
worry gon,0.23191999977021022
jabbed friend,0.23191999977021022
mcfly need,0.23191999977021022
hear trentham,0.23191999977021022
know mcfly,0.23191999977021022
away day,0.23191999977021022
able leave,0.23190006737925042
province pretty,0.23190006737925042
damn good,0.23190006737925042
pretty damn,0.23190006737925042
want able,0.23190006737925042
screenshot application,0.23190006737925042
head shandy,0.23190006737925042
hear access,0.23190006737925042
application android,0.23190006737925042
android ve,0.23190006737925042
shandy screenshot,0.23190006737925042
passport abhealth,0.23190006737925042
know profile,0.2317701749512601
happy idea,0.2317701749512601
amp happy,0.2317701749512601
person argue,0.2317701749512601
idea throw,0.2317701749512601
overseas amp,0.2317701749512601
profile gay,0.2317701749512601
come overseas,0.2317701749512601
especially happy,0.2317701749512601
lot abuse,0.2317701749512601
abuse especially,0.2317701749512601
passport person,0.2317701749512601
gay building,0.2317701749512601
argue idea,0.2317701749512601
building know,0.2317701749512601
throw gay,0.2317701749512601
boom battery,0.2316711718126188
phone road,0.2316711718126188
age aw,0.2316711718126188
buzz wait,0.2316711718126188
passport cunt,0.2316711718126188
shouting boom,0.2316711718126188
die phone,0.2316711718126188
day shoot,0.2316711718126188
aw day,0.2316711718126188
qr scan,0.2316711718126188
nae qr,0.2316711718126188
shoot shouting,0.2316711718126188
battery die,0.2316711718126188
wait age,0.2316711718126188
road nae,0.2316711718126188
cunt buzz,0.2316711718126188
area business,0.23155417180568288
single vaccine,0.23155417180568288
travel enter,0.23155417180568288
purpose like,0.23155417180568288
like passport,0.23155417180568288
consider purpose,0.23155417180568288
vaccine choose,0.23155417180568288
choose fit,0.23155417180568288
populate area,0.23155417180568288
enter densely,0.23155417180568288
allow travel,0.23155417180568288
fit consider,0.23155417180568288
valid gov,0.23148629367335027
check valid,0.23148629367335027
ve rake,0.23148629367335027
entry permit,0.23148629367335027
valid visa,0.23148629367335027
allow plane,0.23148629367335027
airline pre,0.23148629367335027
coal airline,0.23148629367335027
permit image,0.23148629367335027
pre check,0.23148629367335027
gov issue,0.23148629367335027
rake coal,0.23148629367335027
travel allow,0.23148629367335027
image valid,0.23148629367335027
int travel,0.23148629367335027
plane conservative,0.23148629367335027
visa entry,0.23148629367335027
passport int,0.23148629367335027
watch rebel,0.23137408877261315
live hopeful,0.23137408877261315
maintain valid,0.23137408877261315
order maintain,0.23137408877261315
hopeful hear,0.23137408877261315
refuse answer,0.23137408877261315
journalist refuse,0.23137408877261315
aggressive female,0.23137408877261315
rebel news,0.23137408877261315
news live,0.23137408877261315
female journalist,0.23137408877261315
valid vaccine,0.23137408877261315
answer dose,0.23137408877261315
hear answer,0.23137408877261315
require order,0.23137408877261315
answer ask,0.23137408877261315
buisness face,0.23136238257811248
costumer save,0.23136238257811248
monitor reject,0.23136238257811248
face picture,0.23136238257811248
save buisness,0.23136238257811248
work hospitality,0.23136238257811248
fail big,0.23136238257811248
reject good,0.23136238257811248
picture vaccine,0.23136238257811248
dumb hell,0.23136238257811248
good pay,0.23136238257811248
time work,0.23136238257811248
hospitality year,0.23136238257811248
passport dumb,0.23136238257811248
impossible monitor,0.23136238257811248
pay costumer,0.23136238257811248
year impossible,0.23136238257811248
waffle day,0.2313251407424766
word waffle,0.2313251407424766
andrews action,0.2313251407424766
hub true,0.2313251407424766
bus roll,0.2313251407424766
clinic bus,0.2313251407424766
passport retail,0.2313251407424766
mobile vaccination,0.2313251407424766
action drive,0.2313251407424766
vaccination hub,0.2313251407424766
drive vaccination,0.2313251407424766
retail implementation,0.2313251407424766
day andrews,0.2313251407424766
testing start,0.2313251407424766
start week,0.2313251407424766
true mobile,0.2313251407424766
implementation testing,0.2313251407424766
fine stop,0.23120449267442397
place mitigation,0.23120449267442397
covid bubble,0.23120449267442397
normal fine,0.23120449267442397
yes health,0.23120449267442397
offer post,0.23120449267442397
post guest,0.23120449267442397
limit value,0.23120449267442397
value offer,0.23120449267442397
measure limit,0.23120449267442397
mitigation measure,0.23120449267442397
bubble place,0.23120449267442397
pass measure,0.23120449267442397
vaccinate yes,0.23120449267442397
yes normal,0.23120449267442397
guest experience,0.23120449267442397
pass setting,0.23111604489585522
setting require,0.23111604489585522
support remove,0.23111604489585522
mucosal immune,0.23111604489585522
setting reach,0.23111604489585522
healthcare plane,0.23111604489585522
vaxxer vaccine,0.23111604489585522
remove mask,0.23111604489585522
reach setting,0.23111604489585522
response run,0.23111604489585522
leave anti,0.23111604489585522
mask leave,0.23111604489585522
let mucosal,0.23111604489585522
mask maybe,0.23111604489585522
immune response,0.23111604489585522
maybe healthcare,0.23111604489585522
theatre hastings,0.23091526473879465
worth royal,0.23091526473879465
folk mask,0.23091526473879465
plenty folk,0.23091526473879465
pass plenty,0.23091526473879465
mask respectful,0.23091526473879465
distance rock,0.23091526473879465
respectful socially,0.23091526473879465
crowd ve,0.23091526473879465
white rock,0.23091526473879465
blood white,0.23091526473879465
rock theatre,0.23091526473879465
rock crowd,0.23091526473879465
testing come,0.23091526473879465
hastings covid,0.23091526473879465
royal blood,0.23091526473879465
abet willfully,0.23079496667164912
willfully negligent,0.23079496667164912
want amp,0.23079496667164912
negligent follower,0.23079496667164912
fake look,0.23079496667164912
passport abet,0.23079496667164912
amp infect,0.23079496667164912
choose inoculate,0.23079496667164912
follower know,0.23079496667164912
inoculate lie,0.23079496667164912
infect commit,0.23079496667164912
suicide kill,0.23079496667164912
free choose,0.23079496667164912
know fake,0.23079496667164912
tuckercarlson real,0.23079496667164912
lie want,0.23079496667164912
kill tuckercarlson,0.23079496667164912
snp application,0.23072078314694325
gms vaccine,0.23072078314694325
pass personal,0.23072078314694325
speed travel,0.23072078314694325
personal datum,0.23072078314694325
properly think,0.23072078314694325
business properly,0.23072078314694325
snp provide,0.23072078314694325
datum jab,0.23072078314694325
provide want,0.23072078314694325
phone speed,0.23072078314694325
jab ve,0.23072078314694325
abroad snp,0.23072078314694325
ve private,0.23072078314694325
try bribe,0.23069753294567774
listen constituent,0.23069753294567774
waste tax,0.23069753294567774
govt listen,0.23069753294567774
time shot,0.23069753294567774
dollar try,0.23069753294567774
stop waste,0.23069753294567774
booking time,0.23069753294567774
constituent implement,0.23069753294567774
implementation increase,0.23069753294567774
increase booking,0.23069753294567774
unvaccinated ridiculous,0.23069753294567774
wish govt,0.23069753294567774
bribe unvaccinated,0.23069753294567774
shot province,0.23069753294567774
economic booster,0.23051282617857677
service poor,0.23051282617857677
electricity good,0.23051282617857677
poor great,0.23051282617857677
eureka remember,0.23051282617857677
result economic,0.23051282617857677
remember finally,0.23051282617857677
provide electricity,0.23051282617857677
create employment,0.23051282617857677
economic boom,0.23051282617857677
reinvigorate economy,0.23051282617857677
talisman reinvigorate,0.23051282617857677
boom create,0.23051282617857677
economy result,0.23051282617857677
finally talisman,0.23051282617857677
great economic,0.23051282617857677
employment provide,0.23051282617857677
good service,0.23051282617857677
consciousness life,0.23033957252013357
blame extremely,0.23033957252013357
salary deny,0.23033957252013357
fuel deny,0.23033957252013357
stop salary,0.23033957252013357
extremely low,0.23033957252013357
clutter noise,0.23033957252013357
life crowd,0.23033957252013357
unconstitutional act,0.23033957252013357
act force,0.23033957252013357
level consciousness,0.23033957252013357
crowd clutter,0.23033957252013357
deny entrance,0.23033957252013357
entrance motorway,0.23033957252013357
low level,0.23033957252013357
deny fuel,0.23033957252013357
noise unconstitutional,0.23033957252013357
mean nhs,0.23023366604698056
flow pcr,0.23023366604698056
message email,0.23023366604698056
result mean,0.23023366604698056
registration negative,0.23023366604698056
confirm registration,0.23023366604698056
email confirm,0.23023366604698056
family flu,0.23006917771312743
reasonable transmissible,0.23006917771312743
vaxxe benefit,0.23006917771312743
lethal high,0.23006917771312743
actually conservative,0.23006917771312743
benefit don,0.23006917771312743
idea vaxxe,0.23006917771312743
transmissible amp,0.23006917771312743
conservative idea,0.23006917771312743
don stay,0.23006917771312743
amp lethal,0.23006917771312743
high vaxxing,0.23006917771312743
view actually,0.23006917771312743
ratio reasonable,0.23006917771312743
passport view,0.23006917771312743
flu ratio,0.23006917771312743
vaxxing support,0.23006917771312743
province collaborate,0.23000477667845556
good bad,0.23000477667845556
copy good,0.23000477667845556
work cdn,0.23000477667845556
allow albertans,0.23000477667845556
wo reconsider,0.23000477667845556
albertans enjoy,0.23000477667845556
bad likely,0.23000477667845556
cdn gvmt,0.23000477667845556
reconsider offer,0.23000477667845556
collaborate province,0.23000477667845556
access province,0.23000477667845556
offer free,0.23000477667845556
enjoy access,0.23000477667845556
province work,0.23000477667845556
malta country,0.22992696273330013
restriction week,0.22992696273330013
adult fully,0.22992696273330013
rate adult,0.22992696273330013
week malta,0.22992696273330013
resident visitor,0.22992696273330013
wpr newsletter,0.22992696273330013
vaxe mean,0.22992696273330013
week wpr,0.22992696273330013
mean restriction,0.22992696273330013
rate mean,0.22992696273330013
newsletter look,0.22992696273330013
world high,0.22992696273330013
mean resident,0.22992696273330013
high rate,0.22992696273330013
support charitable,0.22983196571115386
adoption vaccine,0.22983196571115386
vaccine province,0.22983196571115386
response party,0.22983196571115386
provide support,0.22983196571115386
passport elxn,0.22983196571115386
support pandemic,0.22983196571115386
object propose,0.22983196571115386
touch surface,0.22983196571115386
staff cluster,0.22983196571115386
staff check,0.22983196571115386
party push,0.22983196571115386
arm party,0.22983196571115386
pandemic party,0.22983196571115386
compare region,0.22983196571115386
charitable sector,0.22983196571115386
party provide,0.22983196571115386
check touch,0.22983196571115386
transmission compare,0.22983196571115386
ineraction staff,0.22983196571115386
propose pass,0.22983196571115386
surface phone,0.22983196571115386
procure vaccine,0.22983196571115386
phone filthy,0.22983196571115386
increase ineraction,0.22983196571115386
push adoption,0.22983196571115386
province arm,0.22983196571115386
cluster people,0.22983196571115386
party procure,0.22983196571115386
sector response,0.22983196571115386
device staff,0.22983196571115386
elxn cdnpoli,0.22983196571115386
region increase,0.22983196571115386
increase transmission,0.22983196571115386
people device,0.22983196571115386
filthy object,0.22983196571115386
theorist regard,0.22965079683350828
gov control,0.22965079683350828
gov actually,0.22965079683350828
information card,0.22965079683350828
control gov,0.22965079683350828
enter information,0.22965079683350828
date ruse,0.22965079683350828
ask enter,0.22965079683350828
control ask,0.22965079683350828
different date,0.22965079683350828
protection goggle,0.22958160212839235
hand sanitize,0.22958160212839235
focus useless,0.22958160212839235
oil change,0.22958160212839235
indoor protection,0.22958160212839235
touch face,0.22958160212839235
passport educate,0.22958160212839235
mask oil,0.22958160212839235
like sanitize,0.22958160212839235
habit touch,0.22958160212839235
sanitize indoor,0.22958160212839235
change habit,0.22958160212839235
goggle mask,0.22958160212839235
educate stop,0.22958160212839235
face hand,0.22958160212839235
think focus,0.22958160212839235
enable total,0.2294525790706489
toole vaccine,0.2294525790706489
month wo,0.2294525790706489
rename old,0.2294525790706489
work use,0.2294525790706489
year rename,0.2294525790706489
old flu,0.2294525790706489
passport enable,0.2294525790706489
year need,0.2294525790706489
government unfair,0.2293383051573115
independent film,0.2293383051573115
film festival,0.2293383051573115
festival government,0.2293383051573115
cork independent,0.2293383051573115
covid disappoint,0.2293383051573115
attend screening,0.2293383051573115
unfair covid,0.2293383051573115
film cork,0.2293383051573115
testing like,0.2293383051573115
love attend,0.2293383051573115
country ve,0.2293383051573115
son film,0.2293383051573115
remain target,0.22928414263805016
support middle,0.22928414263805016
unvaxxe hard,0.22928414263805016
unvaxxed people,0.22928414263805016
punishment way,0.22928414263805016
anger remain,0.22928414263805016
middle finger,0.22928414263805016
hard vote,0.22928414263805016
need feel,0.22928414263805016
vote mover,0.22928414263805016
dying covid,0.22928414263805016
mover vaccine,0.22928414263805016
crass dying,0.22928414263805016
target unvaxxe,0.22928414263805016
finger unvaxxed,0.22928414263805016
covid punishment,0.22928414263805016
safe crass,0.22928414263805016
proof enter,0.22923579047287682
enter contamination,0.22923579047287682
unsafe zone,0.22923579047287682
quality building,0.22923579047287682
report air,0.22923579047287682
location swab,0.22923579047287682
location proof,0.22923579047287682
zone business,0.22923579047287682
air quality,0.22923579047287682
zone demand,0.22923579047287682
swab location,0.22923579047287682
demand mask,0.22923579047287682
liable create,0.22923579047287682
building location,0.22923579047287682
create unsafe,0.22923579047287682
business liable,0.22923579047287682
contamination zone,0.22923579047287682
absolutely absurd,0.2292184521546234
humanity fail,0.2292184521546234
idiot amp,0.2292184521546234
end meet,0.2292184521546234
need license,0.2292184521546234
absurd fault,0.2292184521546234
amp reason,0.2292184521546234
fault business,0.2292184521546234
check absolutely,0.2292184521546234
real fucking,0.2292184521546234
business mandatory,0.2292184521546234
boycott small,0.2292184521546234
reason humanity,0.2292184521546234
meet real,0.2292184521546234
license end,0.2292184521546234
business need,0.2292184521546234
window summer,0.22881228409789547
business hepa,0.22881228409789547
open window,0.22881228409789547
business crack,0.22881228409789547
summer northern,0.22881228409789547
staff indoor,0.22881228409789547
non pass,0.22881228409789547
indoor business,0.22881228409789547
slack mask,0.22881228409789547
mask pass,0.22881228409789547
hepa air,0.22881228409789547
crack open,0.22881228409789547
sanitaire non,0.22881228409789547
cleaner business,0.22881228409789547
business slack,0.22881228409789547
northern cold,0.22881228409789547
air cleaner,0.22881228409789547
participation medal,0.22876022166571963
vaxxed function,0.22876022166571963
function vax,0.22876022166571963
medium want,0.22876022166571963
pass provide,0.22876022166571963
vaccine design,0.22876022166571963
spread hospitalization,0.22876022166571963
non sterilize,0.22876022166571963
design non,0.22876022166571963
sterilize design,0.22876022166571963
real question,0.22876022166571963
hospitalization increase,0.22876022166571963
provide participation,0.22876022166571963
medal answer,0.22876022166571963
increase vaxxed,0.22876022166571963
design stop,0.22876022166571963
far nhs,0.2286877282433897
curiosity offer,0.2286877282433897
passport purely,0.2286877282433897
bypass government,0.2286877282433897
prove immunity,0.2286877282433897
offer useless,0.2286877282433897
covid immunity,0.2286877282433897
academic curiosity,0.2286877282433897
immunity bypass,0.2286877282433897
useless antibody,0.2286877282433897
purely academic,0.2286877282433897
nhs cell,0.2286877282433897
test far,0.2286877282433897
cell test,0.2286877282433897
perform self,0.22865329075664015
incorporate basic,0.22865329075664015
level resistance,0.22865329075664015
early implement,0.22865329075664015
people let,0.22865329075664015
behavior need,0.22865329075664015
let guard,0.22865329075664015
passport early,0.22865329075664015
early level,0.22865329075664015
assessment allow,0.22865329075664015
resistance incorporate,0.22865329075664015
basic safety,0.22865329075664015
self assessment,0.22865329075664015
strongly condemn,0.22865329075664015
guard early,0.22865329075664015
need perform,0.22865329075664015
condemn behavior,0.22865329075664015
clot death,0.2282037654883178
trudope nice,0.2282037654883178
dow border,0.2282037654883178
death msinstream,0.2282037654883178
line need,0.2282037654883178
vested financial,0.2282037654883178
financial line,0.2282037654883178
try shut,0.2282037654883178
people seizure,0.2282037654883178
blood clot,0.2282037654883178
border spread,0.2282037654883178
seizure blood,0.2282037654883178
news vested,0.2282037654883178
step trudope,0.2282037654883178
msinstream news,0.2282037654883178
shut dow,0.2282037654883178
covid vaxx,0.2282037654883178
government emphasize,0.2281380127568912
door window,0.2281380127568912
layered prevention,0.2281380127568912
mask opening,0.2281380127568912
light mask,0.2281380127568912
window end,0.2281380127568912
silent layered,0.2281380127568912
appear government,0.2281380127568912
prevention measure,0.2281380127568912
communication standpoint,0.2281380127568912
emphasize preventive,0.2281380127568912
preventive roll,0.2281380127568912
standpoint appear,0.2281380127568912
measure light,0.2281380127568912
opening door,0.2281380127568912
passport radio,0.2281380127568912
radio silent,0.2281380127568912
health communication,0.2281380127568912
result airport,0.22808215276580504
proof pcr,0.22808215276580504
airport day,0.22808215276580504
hawaii local,0.22808215276580504
pcr negative,0.22808215276580504
bring proof,0.22808215276580504
anybody fly,0.22808215276580504
mandate better,0.22808215276580504
shut local,0.22808215276580504
restaurant bring,0.22808215276580504
fly hawaii,0.22808215276580504
local vaccine,0.22808215276580504
day quarantine,0.22808215276580504
quarantine anybody,0.22808215276580504
better shut,0.22808215276580504
count good,0.22797711927020103
mr mayor,0.22797711927020103
right let,0.22797711927020103
multiple reputable,0.22797711927020103
job mr,0.22797711927020103
immune virus,0.22797711927020103
help bring,0.22797711927020103
bring case,0.22797711927020103
virus help,0.22797711927020103
reputable source,0.22797711927020103
business right,0.22797711927020103
case count,0.22797711927020103
source vaccine,0.22797711927020103
hear multiple,0.22797711927020103
mayor business,0.22797711927020103
people infect,0.22795549195297782
breach fundamental,0.22795549195297782
supreme court,0.22795549195297782
basically prove,0.22795549195297782
court declare,0.22795549195297782
declare passport,0.22795549195297782
sense people,0.22795549195297782
prove status,0.22795549195297782
positive impact,0.22795549195297782
judge reasoning,0.22795549195297782
perfect sense,0.22795549195297782
illegal judge,0.22795549195297782
status breach,0.22795549195297782
passport illegal,0.22795549195297782
reasoning basically,0.22795549195297782
right positive,0.22795549195297782
health perfect,0.22795549195297782
wallpaper widget,0.22779142754659362
appear able,0.22779142754659362
insane appear,0.22779142754659362
shortcut fail,0.22779142754659362
old passport,0.22779142754659362
